,ID,name1,ChEBI,shortname,isLipid,Abbreviation,FixedChain
860,R-CEL-5216050-2,lbp-5 [cytosol],UniProtO01814,lbp-5,,,
861,R-CEL-5216050,lbp-6 [cytosol],UniProtO01812,lbp-6,,,
862,R-CEL-5216050-5,lbp-9 [cytosol],UniProtQ965W1,lbp-9,,,
863,R-CEL-5216050-4,lbp-8 [cytosol],UniProtO02324,lbp-8,,,
864,R-CEL-5216050-3,lbp-7 [cytosol],UniProtO02323,lbp-7,,,
865,R-CEL-2026981-5,lbp-9 [cytosol],UniProtQ965W1,lbp-9,,,
866,R-CEL-2026981-4,lbp-8 [cytosol],UniProtO02324,lbp-8,,,
867,R-CEL-2026981-3,lbp-7 [cytosol],UniProtO02323,lbp-7,,,
868,R-CEL-2026981-2,lbp-5 [cytosol],UniProtO01814,lbp-5,,,
869,R-CEL-2026981,lbp-6 [cytosol],UniProtO01812,lbp-6,,,
870,R-CEL-3008624-4,nhr-8 [nucleoplasm],UniProtQ9XYB7,nhr-8,,,
871,R-CEL-3008624-3,nhr-48 [nucleoplasm],UniProtQ94407,nhr-48,,,
872,R-CEL-3008624-2,daf-12 [nucleoplasm],UniProtG5EFF5,daf-12,,,
873,R-CEL-3008624,unc-55 [nucleoplasm],UniProtG5ECR9,unc-55,,,
874,R-ALL-5340204,deoxycholic acid,28834,DCA [nucleoplasm],,ST,
875,R-ALL-4755453,chenodeoxycholic acid,16755,CDCA [nucleoplasm],,ST,
876,R-ALL-5340209,lithocholic acid,16325,LCHA [nucleoplasm],,ST,
877,R-ALL-548836,3-hydroxyoctadecanoyl-CoA,50583,3HODC-CoA [cytosol],,ACoA,
878,R-ALL-548809,trans-2-octadecenoyl-CoA,50570,TOD-CoA [cytosol],,ACoA,
879,R-ALL-6785219,protein,36080,protein [lysosomal lumen],,,
880,R-ALL-5690516,hexadecanoic acid,15756,PALM [lysosomal lumen],,NEFA,
881,R-ALL-5693752,anandamide,2700,AEA [lipid droplet],,,
882,R-ALL-5693747,water,15377,H2O [lipid droplet],,,
883,R-ALL-5693736,ethanolamine,16000,ETA [lipid droplet],,,
884,R-ALL-5693733,arachidonic acid,15843,AA [lipid droplet],,NEFA,
885,R-ALL-5694502,lysophosphatidylcholine 14:0,64483,LPC(14:0) [plasma membrane],,LPC,
886,R-ALL-5694457,1-acylglycerophosphocholine(1+),11230,1AGPC [plasma membrane],,PC,
887,R-ALL-29666,acetoacetate,13705,ACA [cytosol],,,
888,R-ALL-159448,adenosine 5'-monophosphate,16027,adenosine 5'-monophosphate [mitochondrial matrix],,,
889,R-ALL-29452,UDP-D-galactose,18307,UDP-Gal [cytosol],,,
890,R-ALL-6785915,N-acyl-beta-D-galactosylsphingosine,18390,GalCer [plasma membrane],,HexCer,
891,R-ALL-110096,UDP,17659,UDP [cytosol],,,
892,R-CEL-6809239,mtm-9 [cytosol],UniProtQ965W9,mtm-9,,,
893,R-CEL-1604671,mtm-6 [cytosol],UniProtG5ED68,mtm-6,,,
894,R-CEL-1604666,mtm-6 [cytosol],UniProtG5ED68,mtm-6,,,
895,R-CEL-1604646-2,mtm-5 [cytosol],UniProtQ9TXP3,mtm-5,,,
896,R-CEL-1604646,mtm-1 [cytosol],UniProtQ9N589,mtm-1,,,
897,R-CEL-6809657,MTMR12 [cytosol],UniProtV6CJW9,-,,,
898,R-CEL-1604662,mtm-1 [cytosol],UniProtQ9N589,mtm-1,,,
899,R-CEL-6810395,TMEM55B [late endosome membrane],UniProtA0A2K5ATY3,-,,,
900,R-CEL-6810395-2,TMEM55B [late endosome membrane],UniProtQ9BL29,-,,,
901,R-CEL-6810405-2,TMEM55B [nucleoplasm],UniProtQ9BL29,-,,,
902,R-CEL-6810405,TMEM55B [nucleoplasm],UniProtA0A2K5ATY3,-,,,
903,R-ALL-6810523,fatty acyl-CoA,37554,FA-CoA [peroxisomal matrix],,ACoA,
904,R-ALL-6809360,"adenosine 3',5'-bisphosphate",37240,"3',5'-ADP [peroxisomal matrix]",,,
905,R-ALL-6810530,S-acylpantetheine 4'-phosphate group,47983,acyl-PPANT [peroxisomal matrix],,,
906,R-ALL-6813734,1-(sn-glycero-3-O-phosphonato)-1D-myo-inositol,58444,GroPIns [cytosol],,,
907,R-ALL-76190,citric acid,30769,CIT [cytosol],,,
908,R-ALL-76213,oxaloacetic acid,30744,OA [cytosol],,,
909,R-ALL-29654,citric acid,30769,CIT [mitochondrial matrix],,,
910,R-ALL-198498,(S)-malic acid,30797,MAL [cytosol],,,
911,R-ALL-113544,(S)-malic acid,30797,MAL [mitochondrial matrix],,,
912,R-ALL-390426,palmitoyl-CoA,15525,PalmCoA [peroxisomal matrix],,ACoA,
913,R-ALL-390404,glycerone phosphate(2-),57642,DHAP [peroxisomal matrix],,,
914,R-ALL-390422,1-hexadecyl-sn-glycerol 3-phosphate,63818,HXDG3P [cytosol],,XXX,
915,R-ALL-76112,1-acyl-sn-glycerol 3-phosphate,16975,1-acyl LPA [cytosol],,LPA,
916,R-ALL-77269,3-oxotetradecanoyl-CoA,28726,3-Oxotetradecanoyl-CoA [mitochondrial matrix],,ACoA,
917,R-ALL-77276,(S)-3-hydroxytetradecanoyl-CoA,27466,(S)-3-Hydroxytetradecanoyl-CoA [mitochondrial matrix],,ACoA,
918,R-ALL-77284,(E)-hexadec-2-enoyl-CoA,28935,trans-Hexadec-2-enoyl-CoA [mitochondrial matrix],,ACoA,
919,R-ALL-77300,(S)-3-hydroxypalmitoyl-CoA,27402,(S)-3-Hydroxyhexadecanoyl-CoA [mitochondrial matrix],,ACoA,
920,R-ALL-77302,3-oxopalmitoyl-CoA,15491,3-Oxopalmitoyl-CoA [mitochondrial matrix],,ACoA,
921,R-ALL-77313,crotonoyl-CoA,15473,Crotonoyl-CoA [mitochondrial matrix],,ACoA,
922,R-ALL-77318,butyryl-CoA,15517,BT-CoA [mitochondrial matrix],,ACoA,
923,R-ALL-77324,trans-hex-2-enoyl-CoA,28706,trans-Hex-2-enoyl-CoA [mitochondrial matrix],,ACoA,
924,R-ALL-77326,hexanoyl-CoA,27540,HX-CoA [mitochondrial matrix],,ACoA,
925,R-ALL-8848262,medium-chain fatty acyl-CoA,61907,MCFA-CoA [endoplasmic reticulum lumen],,ACoA,
926,R-ALL-8848263,long-chain fatty acyl-CoA,33184,LCFA-CoA [endoplasmic reticulum lumen],,ACoA,
927,R-CEL-8848238-2,acbp-7 [endoplasmic reticulum lumen],UniProtQ45EL0,acbp-7,,,
928,R-CEL-8848238,acbp-3 [endoplasmic reticulum lumen],UniProtQ20507,acbp-3,,,
929,R-CEL-8848238-3,acbp-6 [endoplasmic reticulum lumen],UniProtQ9XXJ2,acbp-6,,,
930,R-CEL-8848241,acbp-3 [endoplasmic reticulum lumen],UniProtQ20507,acbp-3,,,
931,R-CEL-8848237-2,maa-1 [peroxisomal membrane],UniProtQ9XTZ5,maa-1,,,
932,R-CEL-8848237,acbp-4 [peroxisomal membrane],UniProtQ20862,acbp-4,,,
933,R-CEL-8848235,acbp-4 [peroxisomal membrane],UniProtQ20862,acbp-4,,,
934,R-CEL-8848243,acbp-5 [cytosol],UniProtQ9XVJ0,acbp-5,,,
935,R-ALL-8857646,glycerophospholipid,37739,GPL [plasma membrane],,,
936,R-ALL-8857684,glycerophospholipid,37739,GPL [endoplasmic reticulum membrane],,,
937,R-CEL-8857655,fitm-2 [endoplasmic reticulum membrane],UniProtQ5CZ37,fitm-2,,,
938,R-CEL-5693370-4,dhs-19 [cytosol],UniProtQ22392,dhs-19,,,
939,R-CEL-5693370-3,dhs-29 [cytosol],UniProtQ19843,dhs-29,,,
940,R-CEL-5693370-2,dhs-4 [cytosol],UniProtO18030,dhs-4,,,
941,R-CEL-5693370,dhs-3 [cytosol],UniProtA5JYX5,dhs-3,,,
942,R-CEL-196114,STARD5 [cytosol],UniProtQ21130,-,,,
943,R-CEL-8873867,STARD10 [cytosol],UniProtO18155,-,,,
944,R-CEL-8873930,phospho-p-S284-STARD10 [cytosol],UniProtO18155,-,,,
945,R-ALL-8874749,3-oxo-fatty acyl-CoA,15489,3OA-CoA [mitochondrial matrix],,ACoA,
946,R-CEL-8873841,STARD7 [mitochondrial outer membrane],UniProtQ17764,-,,,
947,R-ALL-8951853,cholesterol,16113,CHOL [mitochondrial outer membrane],,Cholesterol,
948,R-ALL-8959490,phosphatidylethanolamine,16038,PE [endoplasmic reticulum lumen],,PE,
949,R-ALL-8959486,ceramide,17761,CERA [endoplasmic reticulum lumen],,Cer,
950,R-ALL-8959463,ceramide phosphoethanolamine,73204,CPE [endoplasmic reticulum lumen],,EPC,
951,R-CEL-350088,sol-1 [lysosomal lumen],UniProtQ93212,sol-1,,,
952,R-CEL-375512-4,nhr-8 [nucleoplasm],UniProtQ9XYB7,nhr-8,,,
953,R-CEL-375512-3,nhr-48 [nucleoplasm],UniProtQ94407,nhr-48,,,
954,R-CEL-375512-2,daf-12 [nucleoplasm],UniProtG5EFF5,daf-12,,,
955,R-CEL-375512,unc-55 [nucleoplasm],UniProtG5ECR9,unc-55,,,
956,R-ALL-8963912,calcitriol,17823,"1,25(OH)2D [nucleoplasm]",,,
957,R-ALL-9022655,5(S)6-epoxy-18(S)-HEPE,138490,"5S,6S-epoxy-18(S)-HEPE [cytosol]",,NEFA,
958,R-ALL-9023708,5S(6)-epoxy-18(R)-HEPE,138563,"5S,6S-epoxy-18(R)-HEPE [cytosol]",,NEFA,
959,R-ALL-9023712,resolvin E1,81559,18(R)-RvE1 [cytosol],,NEFA,
960,R-ALL-9024602,"7S,8S-epoxy-17R-hydroxydocosahexaenoic acid",138613,7S(8)-epoxy-17(R)-HDHA [cytosol],,NEFA,
961,R-ALL-9024598,aspirin-triggered resolvin D2,138614,aspirin-triggered resolvin D2 [cytosol],,NEFA,
962,R-ALL-9024603,aspirin-triggered resolvin D1,138179,AT-RvD1 [cytosol],,NEFA,
963,R-ALL-9024781,4S(5)-epoxy-17(S)-hydroxydocosahexaenoic acid,138647,4S(5)-epoxy-17(S)-HDHA [cytosol],,NEFA,
964,R-ALL-9024807,resolvin D3,138648,resolvin D3 [cytosol],,NEFA,
965,R-ALL-9024794,resolvin D4,138649,resolvin D4 [cytosol],,NEFA,
966,R-ALL-9024879,aspirin-triggered protectin D1,140202,AT-(N)PD1 [cytosol],,NEFA,
967,R-ALL-9024760,resolvin D2,81565,RvD2 [cytosol],,NEFA,
968,R-ALL-9024577,4S(5)-epoxy-17R-hydroxydocosahexaenoic acid,138612,4S(5)-epoxy-17(R)-HDHA [cytosol],,NEFA,
969,R-ALL-9024599,aspirin-triggered resolvin D4,138616,aspirin-triggered resolvin D4 [cytosol],,NEFA,
970,R-ALL-9024592,aspirin-triggered resolvin D3,138615,aspirin-triggered resolvin D3 [cytosol],,NEFA,
971,R-ALL-9024463,17(R)-HDoHE,91137,17(R)-HDHA [cytosol],,NEFA,
972,R-ALL-9024815,17(S)-HDoHE,138640,17(S)-HDHA [cytosol],,NEFA,
973,R-ALL-9027029,(14S)-HDoHE,137347,14(S)-HDHA [cytosol],,NEFA,
974,R-ALL-9027303,"(4Z,7Z,10Z,12E,14S,16Z,19Z,21R)-dihydroxydocosahexaenoic acid",137354,"14(S),21(R)-diHDHA [cytosol]",,NEFA,
975,R-ALL-9027322,"(4Z,7Z,10Z,12E,14S,16Z,19Z,21S)-dihydroxydocosahexaenoic acid",137360,"14(S),21(S)-diHDHA [cytosol]",,NEFA,
976,R-ALL-9027308,"(4Z,7Z,10Z,12E,14R,16Z,19Z,21R)-dihydroxydocosahexaenoic acid",137361,"14(R),21(R)-diHDHA [cytosol]",,NEFA,
977,R-ALL-9027305,"(4Z,7Z,10Z,12E,14R,16Z,19Z,21S)-dihydroxydocosahexaenoic acid",137368,"14(R),21(S)-diHDHA [cytosol]",,NEFA,
978,R-ALL-428981,1-O-acyl-sn-glycero-3-phosphocholine(1+),17504,LPC [endoplasmic reticulum membrane],,LPC,
979,R-CFA-1449658,SERPINA11 [extracellular region],UniProtF1PHS2,SERPINA11,,,
980,R-ALL-1498753,"2,2'-dilysocardiolipin",60431,DLCL [mitochondrial inner membrane],,DLCL,
981,R-CFA-1524113,PITPNB [Golgi membrane],UniProtF1PHZ3,PITPNB,,,
982,R-ALL-71284,S-adenosyl-L-methionine,15414,AdoMet [cytosol],,,
983,R-ALL-71285,S-adenosyl-L-homocysteine,16680,AdoHcy [cytosol],,,
984,R-CFA-1524106,PITPNB [endoplasmic reticulum membrane],UniProtF1PHZ3,PITPNB,,,
985,R-CFA-1605614,GM2A [lysosomal lumen],UniProtF1P8U3,GM2A,,,
986,R-ALL-1606846,galactosylceramide sulfate,18318,Sulfatide [lysosomal lumen],,SHexCer,
987,R-ALL-1606845,sulfate,16189,SO4(2-) [lysosomal lumen],,,
988,R-CFA-1614305,SUMF2 [endoplasmic reticulum lumen],UniProtF1PA71,SUMF2,,,
989,R-CFA-1614316,SUMF1 [endoplasmic reticulum lumen],UniProtF1P978,SUMF1,,,
990,R-CFA-1614318,STS [endoplasmic reticulum lumen],UniProtF1Q1V2,STS,,,
991,R-CFA-1614307,ARSA [endoplasmic reticulum lumen],UniProtF6PKZ1,ARSA,,,
992,R-CFA-1614334,ARSA [endoplasmic reticulum lumen],UniProtF6PKZ1,ARSA,,,
993,R-CFA-1609684,ARSK [endoplasmic reticulum lumen],UniProtQ32KH0,ARSK,,,
994,R-CFA-1609679,ARSF [endoplasmic reticulum lumen],UniProtF6PN86,ARSF,,,
995,R-CFA-1609674,ARSJ [endoplasmic reticulum lumen],UniProtQ32KH6,ARSJ,,,
996,R-CFA-1614365,arse [endoplasmic reticulum lumen],UniProtQ32KI1,arse,,,
997,R-CFA-1609681,ARSH [endoplasmic reticulum lumen],UniProtF1PY85,ARSH,,,
998,R-CFA-1614315,ARSD [endoplasmic reticulum lumen],UniProtF1PYB4,-,0.0,,
999,R-CFA-1614361,ARSG [endoplasmic reticulum lumen],UniProtQ32KH9,ARSG,0.0,,
1000,R-CFA-1614331,ARSB [endoplasmic reticulum lumen],UniProtQ32KI4,ARSB,0.0,,
1001,R-CFA-1614333,STS [endoplasmic reticulum lumen],UniProtF1Q1V2,STS,0.0,,
1002,R-CFA-1614351,arse [endoplasmic reticulum lumen],UniProtQ32KI1,arse,0.0,,
1003,R-CFA-1614364,ARSK [endoplasmic reticulum lumen],UniProtQ32KH0,ARSK,0.0,,
1004,R-CFA-1614317,OxA-ARSD [endoplasmic reticulum lumen],UniProtF1PYB4,-,0.0,,
1005,R-CFA-1614319,ARSJ [endoplasmic reticulum lumen],UniProtQ32KH6,ARSJ,0.0,,
1006,R-CFA-1614325,ARSB [endoplasmic reticulum lumen],UniProtQ32KI4,ARSB,0.0,,
1007,R-CFA-1614311,ARSH [endoplasmic reticulum lumen],UniProtF1PY85,ARSH,0.0,,
1008,R-CFA-1614359,ARSA [endoplasmic reticulum lumen],UniProtF6PKZ1,ARSA,0.0,,
1009,R-ALL-111875,calcium(2+),29108,Ca2+ [endoplasmic reticulum lumen],0.0,,
1010,R-CFA-1614304,ARSG [endoplasmic reticulum lumen],UniProtQ32KH9,ARSG,0.0,,
1011,R-CFA-1614306,ARSF [endoplasmic reticulum lumen],UniProtF6PN86,ARSF,0.0,,
1012,R-CFA-54659,phospho-FASN [cytosol],UniProtF1Q2F6,FASN,0.0,,
1013,R-CFA-180733,KPNB1 [cytosol],UniProtF6X637,KPNB1,0.0,,
1014,R-CFA-1655723,SREBF2 [cytosol],UniProtE2RRS7,SREBF2,0.0,,
1015,R-CFA-1655764,SREBF1 [cytosol],UniProtJ9NSD3,SREBF1,0.0,,
1016,R-CFA-180714,KPNB1 [nucleoplasm],UniProtF6X637,KPNB1,0.0,,
1017,R-CFA-1655755,SREBF1 [nucleoplasm],UniProtJ9NSD3,SREBF1,0.0,,
1018,R-CFA-1655745,SREBF2 [nucleoplasm],UniProtE2RRS7,SREBF2,0.0,,
1019,R-CFA-1655739,SCAP [Golgi membrane],UniProtF1PI33,SCAP,0.0,,
1020,R-CFA-1655747,SREBF2 [Golgi membrane],UniProtE2RRS7,SREBF2,0.0,,
1021,R-CFA-1655753,SREBF1 [Golgi membrane],UniProtJ9NSD3,SREBF1,0.0,,
1022,R-CFA-1655752,SREBF2 [Golgi membrane],UniProtE2RRS7,SREBF2,0.0,,
1023,R-CFA-1655718,SREBF1 [Golgi membrane],UniProtJ9NSD3,SREBF1,0.0,,
1024,R-ALL-1806290,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate",16851,"PI(3,5)P2 [Golgi membrane]",1.0,PIP2,
1025,R-CFA-199971,ARF1 [Golgi membrane],UniProtJ9P2Y8,-,0.0,,
1026,R-CFA-1604615,PI4KB [cytosol],UniProtF1PPB7,PI4KB,0.0,,
1027,R-CFA-1806202,PI4KB [Golgi membrane],UniProtF1PPB7,PI4KB,0.0,,
1028,R-ALL-193019,(22S)-22-hydroxycholesterol,1301,22b-HCHOL [mitochondrial inner membrane],1.0,Cholesterol,
1029,R-ALL-193086,"(20R,22R)-20,22-dihydroxycholesterol",1294,"20a,22b-DHCHOL [mitochondrial inner membrane]",1.0,Cholesterol,
1030,R-ALL-29510,acetaldehyde,15343,CH3CHO [cytosol],0.0,,
1031,R-CFA-193148,CYP11A1 [mitochondrial matrix],UniProtE2RHF2,CYP11A1,0.0,,
1032,R-ALL-2395504,di-mu-sulfido-diiron(1+),33738,(2Fe-2S)(1+) [mitochondrial matrix],0.0,,
1033,R-CFA-2395500,FDX1 [mitochondrial matrix],UniProtF1PP65,FDX1,0.0,,
1034,R-CFA-2395506,FDX2 [mitochondrial matrix],UniProtE2RM76,FDX2,0.0,,
1035,R-CFA-2395499,FDXR [mitochondrial matrix],UniProtE2RDC3,FDXR,0.0,,
1036,R-ALL-193164,pregnenolone,16581,PREG [mitochondrial matrix],1.0,ST,
1037,R-ALL-2395501,di-mu-sulfido-diiron(2+),33737,(2Fe-2S)2+ [mitochondrial matrix],0.0,,
1038,R-ALL-193046,4-methylpentanal,17998,ISCAL [mitochondrial matrix],0.0,,
1039,R-CFA-194158,FABP6 [cytosol],UniProtF6V727,FABP6,0.0,,
1040,R-ALL-194633,14-demethyllanosterol,18364,14DMLANOL [endoplasmic reticulum membrane],0.0,,
1041,R-CFA-196120,STAR [mitochondrial intermembrane space],UniProtF1PZH0,STAR,0.0,,
1042,R-CFA-196079,STARD6 [cytosol],UniProtE2R5L3,STARD6,0.0,,
1043,R-CFA-196083,STARD4 [cytosol],UniProtJ9JHB9,STARD4,0.0,,
1044,R-CFA-5216089,STARD3 [cytosol],UniProtE2QVA7,STARD3,0.0,,
1045,R-CFA-8873870,STARD3NL [cytosol],UniProtE2R0I3,STARD3NL,0.0,,
1046,R-CFA-2993858,ACACB [mitochondrial outer membrane],UniProtF1PZY2,ACACB,0.0,,
1047,R-CFA-8876892,phospho-ACACB [mitochondrial outer membrane],UniProtF1PZY2,ACACB,0.0,,
1048,R-CFA-165528,RAN [nucleoplasm],UniProtF1PR82,RAN,0.0,,
1049,R-CFA-209886,GC [extracellular region],UniProtF1P841,GC,0.0,,
1050,R-ALL-2142797,12S-HHTrE,63977,12S-HHT [endoplasmic reticulum lumen],1.0,NEFA,
1051,R-ALL-2161562,malonaldehyde,566274,MDA [endoplasmic reticulum lumen],0.0,,
1052,R-ALL-2142726,eoxin C4,63984,EXC4 [cytosol],1.0,NEFA,
1053,R-ALL-2142829,6-epi-lipoxin A4,63990,15epi-LXA4 [cytosol],1.0,NEFA,
1054,R-ALL-2142791,15-epi-lipoxin B4,63991,15epi-LXB4 [cytosol],1.0,NEFA,
1055,R-ALL-2142783,"(5Z,8Z,11Z)-14,15-dihydroxyicosatrienoic acid",63966,"(5Z,8Z,11Z)-14,15-dihydroxyicosatrienoic acid [cytosol]",,NEFA,
1056,R-ALL-2142765,"(5Z,11Z,14Z)-8,9-dihydroxyicosatrienoic acid",63970,"(5Z,11Z,14Z)-8,9-dihydroxyicosatrienoic acid [cytosol]",,NEFA,
1057,R-ALL-2142779,"(5Z,8Z,14Z)-11,12-dihydroxyicosatrienoic acid",63969,"(5Z,8Z,14Z)-11,12-dihydroxyicosatrienoic acid [cytosol]",,NEFA,
1058,R-ALL-2142682,"5,6-DHET",63974,"5,6-DHET [cytosol]",,NEFA,
1059,R-CFA-1606798,ARSA [lysosomal lumen],UniProtF6PKZ1,ARSA,0.0,,
1060,R-CFA-508497,ARSA [lysosomal lumen],UniProtF6PKZ1,ARSA,0.0,,
1061,R-ALL-1606834,calcium(2+),29108,Ca2+ [lysosomal lumen],0.0,,
1062,R-CFA-61605,PTGS2 [endoplasmic reticulum membrane],UniProtQ8SPQ9,PTGS2,0.0,,
1063,R-CFA-428931,PTGS1 [endoplasmic reticulum membrane],UniProtQ8HZR1,PTGS1,0.0,,
1064,R-CFA-2314694,PTGS1 [endoplasmic reticulum membrane],UniProtQ8HZR1,PTGS1,0.0,,
1065,R-CFA-2161824,PTGS2 [endoplasmic reticulum membrane],UniProtQ8SPQ9,PTGS2,0.0,,
1066,R-ALL-266010,5(S)-HPETE,15632,5S-HpETE [cytosol],1.0,NEFA,
1067,R-ALL-266029,glycine zwitterion,57305,Gly [extracellular region],0.0,,
1068,R-ALL-266033,leukotriene E4,15650,LTE4 [extracellular region],1.0,NEFA,
1069,R-CFA-351644,TBL1X [nucleoplasm],UniProtF1Q0G6,TBL1X,0.0,,
1070,R-CFA-351643,TBL1XR1 [nucleoplasm],UniProtE2R263,TBL1XR1,0.0,,
1071,R-CFA-442464,HDAC3 [nucleoplasm],UniProtE2R792,HDAC3,0.0,,
1072,R-CFA-351657,SIN3A [nucleoplasm],UniProtJ9P8L1,SIN3A,0.0,,
1073,R-CFA-442501,NCOR1 [nucleoplasm],UniProtE2RKW5,NCOR1,0.0,,
1074,R-CFA-349685,SIN3B-1 [nucleoplasm],UniProtF1PN34,-,0.0,,
1075,R-CFA-442469,NCOR2 [nucleoplasm],UniProtF1PQQ7,NCOR2,0.0,,
1076,R-CFA-400186,PPARA [nucleoplasm],UniProtQ95N78,PPARA,0.0,,
1077,R-CFA-381319,RXRA [nucleoplasm],UniProtF1P6M9,RXRA,0.0,,
1078,R-CFA-400141,SMARCD3 [nucleoplasm],UniProtE2RKB7,SMARCD3,0.0,,
1079,R-CFA-400176,TGS1 [nucleoplasm],UniProtE2RCA5,TGS1,0.0,,
1080,R-CFA-212445,MED1 [nucleoplasm],UniProtE2R4P0,MED1,0.0,,
1081,R-CFA-400139,CARM1 [nucleoplasm],UniProtF1PKV2,CARM1,0.0,,
1082,R-CFA-400163,CHD9 [nucleoplasm],UniProtE2RDK8,CHD9,0.0,,
1083,R-CFA-193545,CREBBP [nucleoplasm],UniProtF1PY87,CREBBP,0.0,,
1084,R-CFA-376414,NCOA6 [nucleoplasm],UniProtE2R698,NCOA6,0.0,,
1085,R-CFA-442496,NCOA1 [nucleoplasm],UniProtF6UQE6,NCOA1,0.0,,
1086,R-CFA-442499,HELZ2 [nucleoplasm],UniProtE2RBM4,HELZ2,0.0,,
1087,R-CFA-376398,NCOA2 [nucleoplasm],UniProtE2QXC0,NCOA2,0.0,,
1088,R-CFA-1989743,FABP1 [nucleoplasm],UniProtF1P9C9,FABP1,0.0,,
1089,R-ALL-71067,iron(2+),29033,Fe2+ [cytosol],0.0,,
1090,R-CFA-429010,ALOX5 [cytosol],UniProtF1PRG7,ALOX5,0.0,,
1091,R-ALL-74016,calcium(2+),29108,Ca2+ [cytosol],0.0,,
1092,R-CFA-265276,phospho-ALOX5 [cytosol],UniProtF1PRG7,ALOX5,0.0,,
1093,R-CFA-429665,CERT1 [endoplasmic reticulum membrane],UniProtE2RK69,CERT1,0.0,,
1094,R-CFA-429688,PPM1L [endoplasmic reticulum membrane],UniProtF1P789,PPM1L,0.0,,
1095,R-CFA-429677,VAPA [endoplasmic reticulum membrane],UniProtJ9PA22,VAPA,0.0,,
1096,R-CFA-429718,VAPB [endoplasmic reticulum membrane],UniProtE2RRB7,VAPB,0.0,,
1097,R-CFA-429712,CERT1 [cytosol],UniProtE2RK69,CERT1,0.0,,
1098,R-CFA-429704,phospho-CERT1 [cytosol],UniProtE2RK69,CERT1,0.0,,
1099,R-CFA-429695,phospho-CERT1 [cytosol],UniProtE2RK69,CERT1,0.0,,
1100,R-CFA-429727,phospho-CERT1 [endoplasmic reticulum membrane],UniProtE2RK69,CERT1,0.0,,
1101,R-CFA-3730625,UBE2I-G93-SUMO2 [nucleoplasm],UniProtJ9P2X4,-,0.0,,
1102,R-CFA-3730619,UBE2I [nucleoplasm],UniProtJ9NWL1,UBE2I,0.0,,
1103,R-CFA-375512,VDR [nucleoplasm],UniProtF1PKD9,VDR,0.0,,
1104,R-CFA-912481,UBE2I [nucleoplasm],UniProtJ9NWL1,UBE2I,0.0,,
1105,R-CFA-4546376,VDR [nucleoplasm],UniProtF1PKD9,VDR,0.0,,
1106,R-CFA-400312,CPNE7 [plasma membrane],UniProtF1P6M8,CPNE7,0.0,,
1107,R-CFA-5215957,CPNE6 [plasma membrane],UniProtE2R4K8,CPNE6,0.0,,
1108,R-CFA-5215918,CPNE3 [plasma membrane],UniProtE2QZQ6,CPNE3,0.0,,
1109,R-CFA-5215998,RBM12 [plasma membrane],UniProtE2R9N5,RBM12,0.0,,
1110,R-CFA-2026069,FABP4 [cytosol],UniProtE2R974,FABP4,0.0,,
1111,R-CFA-5216050,FABP12 [cytosol],UniProtE2R8D1,FABP12,0.0,,
1112,R-CFA-5216066,FABP3 [cytosol],UniProtE2R507,FABP3,0.0,,
1113,R-CFA-5216158,PKIB [cytosol],UniProtE2RRV8,PKIB,0.0,,
1114,R-CFA-2026074,FABP2 [cytosol],UniProtE2RQU6,-,0.0,,
1115,R-CFA-5216081,FABP5 [cytosol],UniProtF1Q249,-,0.0,,
1116,R-CFA-2026981,FABP1 [cytosol],UniProtF1P9C9,FABP1,0.0,,
1117,R-CFA-5340228,NR1H4 [nucleoplasm],UniProtE2RCF6,NR1H4,0.0,,
1118,R-ALL-548794,icosanoyl-CoA,15527,ICS-CoA [cytosol],,ACoA,
1119,R-ALL-548829,3-oxodocosanoyl-CoA,52328,3ODC-CoA [cytosol],,ACoA,
1120,R-ALL-5690537,palmitoyl-CoA,15525,PALM-CoA [lysosomal lumen],,ACoA,
1121,R-ALL-1678675,coenzyme A,15346,CoA-SH [lysosomal lumen],0.0,,
1122,R-ALL-5695985,very long-chain fatty acid,27283,VLCFA [cytosol],,NEFA,
1123,R-ALL-5695971,very long-chain fatty acyl-CoA,61910,VLCFA-CoA [cytosol],,ACoA,
1124,R-ALL-5695963,docosanoyl-CoA,65088,BH-CoA [mitochondrial matrix],,ACoA,
1125,R-ALL-5695976,"2,3-dehydrobehenoyl-CoA",85880,DHB-CoA [mitochondrial matrix],,ACoA,
1126,R-ALL-5696008,very long-chain fatty acid,27283,VLCFA [mitochondrial matrix],,NEFA,
1127,R-ALL-5696003,very long-chain fatty acyl-CoA,61910,VLCFA-CoA [mitochondrial matrix],,ACoA,
1128,R-ALL-5696461,(R)-3-hydroxybutyrate,10983,3HBA [cytosol],,NEFA,
1129,R-ALL-6792472,2-acyl-sn-glycero-3-phosphate,17936,2-acyl LPA [plasma membrane],,LPA,
1130,R-CFA-1604666,MTMR6 [cytosol],UniProtE2RLT3,MTMR6,0.0,,
1131,R-CFA-6809239,MTMR9 [cytosol],UniProtE2QWX7,MTMR9,0.0,,
1132,R-CFA-1604646,MTM1 [cytosol],UniProtF1Q1K0,MTM1,0.0,,
1133,R-CFA-6809657,MTMR12 [cytosol],UniProtF1PKG8,MTMR12,0.0,,
1134,R-CFA-1604662,MTMR2 [cytosol],UniProtF6V8T7,MTMR2,0.0,,
